idx,text,label,category
3561,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",0,ambiguous
3562,Please CALL 08712402972 immediately as there is an urgent message waiting for you,0,ambiguous
3563,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,1,easy
3564,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,1,ambiguous
3565,"Sorry da thangam, very very sorry i am held up with prasad.",1,easy
3566,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",0,ambiguous
3567,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",0,ambiguous
3568,ELLO BABE U OK?,1,hard
3569,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,1,easy
3570,:-) :-),1,easy
3571,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,0,ambiguous
3572,Oh ok.. Wat's ur email?,1,none
3573,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! ,1,none
3574,"449050000301 You have won a £2,000 price! To claim, call 09050000301.",0,ambiguous
3575,Hey r ü still online? I've finished the formatting...,1,none
3576,I'm also came to room.,1,ambiguous
3577,Nope. I just forgot. Will show next week,1,easy
3578,I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,1,none
3579,Eh den sat u book e kb liao huh...,1,easy
3580,No. I dont want to hear anything,1,none
3581,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,1,none
3582,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,1,hard
3583,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,1,ambiguous
3584,"Coffee cake, i guess...",1,ambiguous
3585,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible,1,none
3586,Wat u doing there?,1,ambiguous
3587,He didn't see his shadow. We get an early spring yay,1,none
3588,Nice talking to you! please dont forget my pix :) i want to see all of you...,1,easy
3589,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,0,ambiguous
3590,I‘m parked next to a MINI!!!! When are you coming in today do you think?,1,none
3591,Ok... Let u noe when i leave my house.,1,none
3592,Hey are we going for the lo lesson or gym? ,1,easy
3593,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,1,ambiguous
3594,"Nah, Wednesday. When should I bring the mini cheetos bag over?",1,ambiguous
3595,"Yes obviously, but you are the eggs-pert and the potato head… Speak soon! ",1,ambiguous
3596,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,1,ambiguous
3597,Fffff. Can you text kadeem or are you too far gone,1,none
3598,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.,1,none
3599,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,0,ambiguous
3600,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,1,none
3601,I cant pick the phone right now. Pls send a message,1,none
3602,Lol yes. But it will add some spice to your day.,1,none
3603,"Lets use it next week, princess :)",1,easy
3604,Lol ... I knew that .... I saw him in the dollar store,1,easy
3605,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,1,easy
3606,That is wondar full flim.,1,ambiguous
3607,You still around? Looking to pick up later,1,none
3608,Oh:)as usual vijay film or its different?,1,easy
3609,I am not sure about night menu. . . I know only about noon menu,1,none
3610,Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore,1,none
3611,Hey mr whats the name of that bill brison book the one about language and words ,1,easy
3612,Please sen :)my kind advice :-)please come here and try:-),1,easy
3613,Ok... U enjoy ur shows...,1,easy
3614,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,0,ambiguous
3615,Allo! We have braved the buses and taken on the trains and triumphed. I mean we‘re in b‘ham. Have a jolly good rest of week,1,easy
3616,U dun say so early hor... U c already then say...,1,easy
3617,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,1,none
3618,They don't put that stuff on the roads to keep it from getting slippery over there?,1,ambiguous
3619,"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, £1.50 to rcv",0,ambiguous
3620,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck? ,1,easy
3621,"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!",1,ambiguous
3622,Aight well keep me informed,1,easy
3623,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,1,none
3624,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p,0,ambiguous
3625,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,1,ambiguous
3626,Yun buying... But school got offer 2000 plus only...,1,easy
3627,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",1,none
3628,"4 tacos + 1 rajas burrito, right?",1,ambiguous
3629,Well you told others you'd marry them...,1,none
3630,"Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?",1,easy
3631,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470",0,ambiguous
3632,"Yeah I am, so I'll leave maybe 7ish?",1,easy
3633,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",1,ambiguous
3634,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,1,none
3635,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.,1,ambiguous
3636,"Nah, I'm a perpetual DD",1,none
3637,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,0,ambiguous
3638,U r too much close to my heart. If u go away i will be shattered. Plz stay with me.,1,easy
3639,Sitting ard nothing to do lor. U leh busy w work?,1,easy
3640,Excellent! Wish we were together right now!,1,none
3641,I uploaded mine to Facebook,1,ambiguous
3642,Hi. I'm sorry i missed your call. Can you pls call back.,1,easy
3643,Thats cool. Where should i cum? On you or in you? :),1,none
3644,Staff of placement training in Amrita college.,1,ambiguous
3645,Nt yet chikku..simple habba..hw abt u?,1,easy
3646,"I sent you the prices and do you mean the  &lt;#&gt; g,",1,easy
3647,"Sorry, I'll call later",1,easy
3648,"sry can't talk on phone, with parents",1,ambiguous
3649,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,1,none
3650,"K will do, addie &amp; I are doing some art so I'll be here when you get home",1,easy
3651,In the end she might still vomit but its okay. Not everything will come out.,1,none
3652,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,0,ambiguous
3653,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",1,none
3654,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,1,easy
3655,How many times i told in the stage all use to laugh. You not listen aha.,1,hard
3656,Dear we are going to our rubber place,1,none
3657,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...",1,easy
3658,Ok pa. Nothing problem:-),1,none
3659,Hey you around? I've got enough for a half + the ten I owe you,1,easy
3660,Huh but i cant go 2 ur house empty handed right?,1,none
3661,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",1,none
3662,Ü predict wat time ü'll finish buying?,1,easy
3663,TELL HER I SAID EAT SHIT.,1,ambiguous
3664,Delhi and chennai still silent.,1,ambiguous
3665,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,0,ambiguous
3666,Can you talk with me..,1,easy
3667,Yar lor actually we quite fast... Cos da ge slow wat... Haha...,1,easy
3668,No plans yet. What are you doing ?,1,easy
3669,In da car park ,1,none
3670,....photoshop makes my computer shut down.,1,ambiguous
3671,Oh great. I.ll disturb him more so that we can talk.,1,easy
3672,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,1,easy
3673,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,1,none
3674,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",1,hard
3675,I.ll post her out l8r. In class,1,easy
3676,THIS IS A LONG FUCKIN SHOWR,1,ambiguous
3677,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,1,easy
3678,Not to worry. I'm sure you'll get it.,1,none
3679,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",1,ambiguous
3680,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,1,none
3681,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,1,none
3682,"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",0,ambiguous
3683,Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,1,none
3684,When ü login dat time... Dad fetching ü home now?,1,none
3685,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",1,none
3686, and  picking them up from various points,1,none
3687,Wot u up 2 u weirdo?,1,easy
3688,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",1,easy
3689,Y so late but i need to go n get da laptop...,1,easy
3690,2mro i am not coming to gym machan. Goodnight.,1,easy
3691,"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date.",1,ambiguous
3692,Infact happy new year. How are you where are you when are we seeing,1,easy
3693,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,1,none
3694,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,1,ambiguous
3695,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do",1,easy
3696,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,0,ambiguous
3697,HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX,1,none
3698,Give one miss from that number please,1,hard
3699,Even i cant close my eyes you are in me our vava playing umma :-D,1,easy
3700,I need details about that online job.,1,ambiguous
3701,Uncle Abbey! Happy New Year. Abiola,1,none
3702,"Thanks da thangam, i feel very very happy dear. I also miss you da.",1,easy
3703,Were gonna go get some tacos,1,ambiguous
